1991 Mar,672.3,74.3,868.1,116.2,129,417,160,70.4,230.4,251.9,46.7,107,142.4,391.2,2456.5,591.5,25.1,678.3,119.3,103.1,302.2,39.1,154.7,169.8,61.8,55.4,202,95.9,1681,375.2,419.3,54.7,98.5,32,185.3,66.2,34.9,101.2,114,28.3,42.5,67.4,181.5,85.6,1149.6,170.3,70.6,204.8,19.2,86.4,12.3,42.3,74.8,16.3,24.5,70.2,43.1,70.6,549.1,230.8,23.4,21.2,275.3,40.7,91,32.1,14.5,46.5,69,13.9,21.3,27.7,80.9,34.3,75.1,638,61.8,67.7,8.8,3,11.9,22.3,169.6,34.5,35.7,0.8,65.4,37.5,3.4,44.3,7,5,21.3,5.9,4.4,10.3,17.6,2,4.4,17.1,128.7,2174,139.9,279.7,2593.6,324.8,487.6,321,1133.5,423.6,179.4,603,719.2,142.8,263.3,330.4,975.4,429,6837.9,129,603,67.7,5,61.8,160,169.6,7,28.3,5.9,3,2174,251.9,391.2
1991 Apr,623.1,73.1,816.5,116.8,125.6,412.4,190.4,75.1,265.5,260.7,46.4,108.9,137.3,374.3,2424.2,542.6,22.5,625.7,128.9,98.1,306.3,43.9,178.9,176.4,57,56.8,193.1,94.2,1649.9,347.9,389,56,98.2,28.4,182.7,71.4,36,107.4,115.3,28.3,43,66.8,180.5,81.6,1121.7,150.9,65.7,181.7,19.9,87.4,13.1,48.3,83.7,16.2,22.5,64.4,38.6,65.7,531.1,213.5,22.9,20.5,256.8,43.6,95,38.8,16.2,55,70.9,15.2,21.2,28.7,79.3,33.5,76.1,633.1,53.7,59.1,9.2,3.2,10.8,19.4,157,31.5,32.6,0.9,63,35.2,3,41.4,7.1,4.8,22,7.7,4.9,12.7,19.3,2.1,4.4,15.9,129.5,1998.5,133.8,270.6,2402.9,328.4,499.5,308.4,1136.3,493.1,193.2,686.3,748.2,142.9,259.8,325.1,938.5,417.4,6709.5,125.6,686.3,59.1,4.8,57,190.4,157,7.1,28.3,7.7,3.2,1998.5,260.7,374.3
1991 May,666.9,75.9,866.9,133.9,127.3,448.2,213.5,81.1,294.6,291.6,48.3,117.3,146.5,403.7,2607.8,589.2,25,678.1,134.2,97.8,316.9,45.7,184,193.4,60.9,61.6,212.2,98,1762.3,373.7,416.2,61.3,102.9,28.9,193.2,79.2,40.3,119.5,129.6,30.7,47.7,74.4,198.8,81.4,1205.7,170.6,70.3,203.9,20.8,91.6,13.1,46.5,90.1,18,24.1,69.5,42.9,70.3,571.9,230.7,22.9,21.1,274.7,48.4,100.5,41.8,16.8,58.5,79.3,15,22.4,29.9,83.9,33.3,75.5,672.4,59.5,65.3,10,3.1,11,19.8,168.9,34,35.4,1,68.9,37.4,3.4,44.1,7.6,4.6,22.4,7.3,4.7,12,20.4,2,4.3,16.1,133.9,2162.2,139.8,282.5,2584.5,359.1,536.1,310.1,1205.3,529.4,205.7,735.1,828.2,149.4,281.3,349.3,1018,422.9,7191.7,127.3,735.1,65.3,4.6,60.9,213.5,168.9,7.6,30.7,7.3,3.1,2162.2,291.6,403.7
1991 Jun,621.1,66,807.1,114,111.7,396.3,183.1,72.6,255.7,253.8,43.2,126.1,137.6,399.6,2405.5,539.3,22.8,621.8,121.7,85.7,296.7,38.1,152.2,178.8,63.1,53.3,193.9,98.1,1622.4,354.1,395.9,59.7,94.8,27.5,182,76.6,39.2,115.8,124.7,27.5,38.6,68.2,176.7,86.2,1141.8,156.2,63.6,187.6,20.3,82.3,11.7,39,79.3,18,21.8,63.6,37.4,63.6,515.4,217.5,22.2,20.4,260.1,44.1,98.7,42.4,14.8,57.2,70.9,12.8,21.6,25.3,73.9,34.6,74.5,635.3,54.8,61,9.3,3.1,11.8,19,158.2,34.3,35.6,1,69.7,34.6,3.1,40.9,7.7,5.8,22.8,6.8,4.6,11.3,17.8,2.1,4.5,15.5,126.7,2011.7,126.9,271.3,2410,340.2,486.7,283.1,1110,466.7,185,651.6,746.9,131.8,280.9,319.2,955.1,423,6674.9,111.7,651.6,61,5.8,63.1,183.1,158.2,7.7,27.5,6.8,3.1,2011.7,253.8,399.6
1991 Jul,657.7,66.9,849.1,119.9,114.1,427.5,214.1,76.5,290.5,290.4,47.7,136.1,147,434.5,2595.4,561.5,23.4,646.6,131.1,110.8,339.1,40.9,171.7,179.3,75.5,57.8,218.5,96.7,1734.3,379.3,423.5,64.7,106.1,28.4,199.2,83.3,38.6,121.8,121.5,29.9,44.6,70.6,188,87.5,1203.9,165.6,69.1,198.7,23.6,90.5,12.5,44.1,87.2,19.1,23.3,67.2,40.8,69.1,556.8,229.9,22.4,22,274.3,49.2,106.9,43.7,15.7,59.3,73.1,13.9,24.6,26.9,79.5,37.4,81.6,674.8,59.1,65.4,10.6,3.5,11.6,19.1,172.1,36.8,38.3,1.1,75.3,38,2.7,44,8.1,5.2,22.4,7.1,4.6,11.7,21.1,2.1,4.5,16.1,134.5,2127.9,128.6,283.5,2540,363.7,541,315.4,1220.1,529.8,192.9,722.7,794.5,143.3,315.1,339.7,1040.2,431.9,7147,114.1,722.7,65.4,5.2,75.5,214.1,172.1,8.1,29.9,7.1,3.5,2127.9,290.4,434.5
1991 Aug,711,72.2,913.5,128.7,118,440.9,185.6,73.4,259,269,49.3,143.4,152.9,444.5,2641.7,596.6,26.4,684.5,128.5,104.5,329.6,39.3,159.6,176.2,71.2,58.2,212.6,98,1743.7,392.4,437.7,64,109.5,28.8,202.3,79,38,117,127.5,30.6,47.9,72.7,194.3,91.1,1236.7,172.4,70.9,207.7,25,92.8,11.4,37.1,84,18.8,24,68.6,43.4,70.9,561.1,238.8,24.6,22.5,286,46.5,106.8,44.8,16.7,61.5,72.4,15,26.2,30,84.7,38,82.1,693.4,62.2,68.6,11.2,3.5,11.5,18.8,172.2,36.8,38.2,1.1,75.9,41.2,3.1,47.9,8.5,5.8,23.9,6,4.6,10.6,18.2,2.4,5,17.3,137.9,2251.5,140.4,292.1,2684,370.2,541.5,320,1231.6,477.4,187.4,664.8,770.4,148.2,322.3,352.5,1058.4,444.4,7262.7,118,664.8,68.6,5.8,71.2,185.6,172.2,8.5,30.6,6,3.5,2251.5,269,444.5
1991 Sep,639.2,69.8,828.2,123,119.6,418.4,180.7,78.1,258.8,256.8,52.1,119,157.5,427.3,2522.1,546.3,24.2,631,116,95.7,298.5,40.1,148.2,176.1,64.7,57.5,200.7,98.6,1637.8,355.7,399.8,71,94.8,33.9,199.6,84.9,40.4,125.3,125.7,28.9,36,70.6,181.6,93,1195.6,154.4,74.7,187.9,23,85.2,11.4,35,77.4,17.7,23,65.8,46.3,74.7,526,221.5,23.2,21.2,265.9,41.8,110.2,37.1,16.5,53.6,66.7,14.9,21.4,30.2,80.7,34.5,81.8,658.9,55.6,62.1,8.7,3,11.2,18.4,157.4,33,34.3,0.9,69.7,37.4,2.2,42.8,6.7,6,22.8,6.3,4.8,11.1,17.6,2.3,5.3,16.9,130.6,2043.3,133.8,275.1,2452.1,358.7,483.2,323.7,1165.6,453.9,194.7,648.6,741.5,151.6,273.5,352.8,1008.2,439.1,6898.1,119.6,648.6,62.1,6,64.7,180.7,157.4,6.7,28.9,6.3,3,2043.3,256.8,427.3
1991 Oct,696.7,75,899.4,138.4,121.5,454.5,219.2,88.5,307.7,301.8,55.8,119.6,169.3,436,2765.4,612.6,26.7,704.9,122.6,130.7,353.8,49,177.8,194.9,72.1,70.9,237.3,104.2,1852.4,390.2,437.3,80.5,103,36.1,219.6,91.2,41.9,133.2,137.8,31.4,36.1,76.9,193.2,99.9,1295.5,165.8,79.6,202.8,27.6,93.9,12.4,38.6,97.1,19.2,24.2,68.5,50.4,79.6,580.5,238,24.8,22.5,285.2,48.4,131.6,44.6,19.5,64.2,82.6,17.8,23.8,34.8,90,35.3,84.5,738.2,60.6,68,8.7,3.3,11.6,19.5,172.8,35.6,36.8,1,73.4,39.3,2.4,45.2,7.9,6.6,25.3,7.5,5.7,13.2,21.2,2.8,6.1,18.5,146.3,2238.7,145.1,295.8,2679.6,408.6,525.8,378.1,1312.5,532.1,220.9,753,858.6,171.1,286.8,391.8,1081.9,466.3,7624.4,121.5,753,68,6.6,72.1,219.2,172.8,7.9,31.4,7.5,3.3,2238.7,301.8,436
1991 Nov,701.9,79.7,908.5,144.8,128.5,470.1,211.4,89.7,301,331,59.5,123.5,184.8,471,2852.5,617.5,28.9,710.7,126,120.3,343.1,48.1,174.4,219.2,71.4,71.7,236,106,1872.4,385.6,432,80.9,112.1,41.9,234.9,90,43.6,133.5,154.6,33.2,36.2,82.3,198.6,98.2,1326.1,165.8,84.5,203.9,28.5,94.2,12.2,37.8,101.6,20,25.1,70.3,53.8,84.5,592.4,237.9,27.2,22.4,287.5,51.4,141.7,42.2,19.4,61.6,88.3,18.2,25.3,36.8,95.3,35.2,86.7,761,62.2,69.4,9.3,3.4,11.8,19.2,181.7,33.6,34.8,0.9,70.4,40.5,2.6,46.6,7.5,6.6,23.8,7.4,5.3,12.7,23.1,2.7,6,18.5,147.9,2245,155.1,293.3,2693.4,410.3,545.1,387.6,1343.1,518.4,222.2,740.7,944.7,176.2,292.6,416.6,1128.7,470.9,7804.4,128.5,740.7,69.4,6.6,71.4,211.4,181.7,7.5,33.2,7.4,3.4,2245,331,471
1991 Dec,772.1,113.9,1027.9,139,151.4,548.1,300.9,127.5,428.4,580.3,82.4,138.7,250.1,583.3,3561.7,659,42.6,777.1,172,176,458.8,69.2,249.2,385.1,90.5,104.1,317.5,137.2,2415.2,410.7,461,82.2,155.6,61.7,299.4,121.2,61.1,182.3,247.1,44.4,52.5,112.9,270.7,107.8,1656.1,174.4,80.3,221.7,40.7,130.4,15.8,45.5,157.2,20.5,32,84.6,50.1,80.3,719.7,266.4,40.4,25.5,332.2,64.9,149.1,60.9,31.8,92.7,148,29.9,27.8,62,137.8,38.7,98.2,958,69.2,77.8,13.7,5.1,13.2,22.3,236.9,34.4,35.9,1.4,81.5,44.4,3.3,51.2,9.6,8.6,28.9,10.8,7.5,18.3,39.5,3.3,8.3,24.3,184.5,2430.7,226.9,327.2,2984.8,424.7,735.2,500.8,1660.7,727.5,319.1,1046.5,1600.3,241.1,350.2,584,1473.1,528,9813.7,151.4,1046.5,77.8,8.6,90.5,300.9,236.9,9.6,44.4,10.8,5.1,2430.7,580.3,583.3
1992 Jan,707.9,77.5,918.9,110.9,100.1,402.7,205.1,87.9,292.9,256.3,53.1,104,164.4,411.7,2628.2,593.4,27.3,684.1,130.1,91,317.9,46.2,155.6,167.9,78.8,59.6,229.6,110,1747.4,388.6,434.4,65.9,105.5,41.3,212.6,86,42.8,128.7,123.8,29.3,39.9,74.3,195.5,104,1283.4,162.5,76.7,198.3,22.8,93.8,11.5,31.7,80,16.8,24.2,67.1,47.1,76.7,547.6,248.2,27.2,24.4,299.8,49.8,118.8,37.8,17.8,55.7,72,16.1,24.1,32.1,85.3,39.7,88.6,720.2,62.9,69.9,9.9,3.7,12.5,21.8,180.4,32.4,33.4,0.8,64.4,40.7,1.8,45.5,7.6,6.3,24,6.7,5.1,11.8,18.9,2.4,5.2,16.2,133.7,2236.6,150,297.9,2684.5,351.9,542.2,309.4,1203.5,480.1,215.2,695.3,740,154.6,278.5,369.2,1043.7,491.4,7305.3,100.1,695.3,69.9,6.3,78.8,205.1,180.4,7.6,29.3,6.7,3.7,2236.6,256.3,411.7
1992 Feb,676.2,66.7,868.9,108.9,108.2,401.9,178,81.4,259.5,232.2,53.5,103.8,169.8,423.4,2510,570.5,26.4,657.7,109.1,100.8,296.3,37.7,135.9,156.9,69.4,55.6,206.2,107.4,1637.5,371.4,414.8,60,99.5,37.4,196.9,73.5,34.9,108.5,106.8,27.4,33.3,69.8,180.9,92.3,1166.9,155.3,69.7,187.8,20.6,83.8,9.7,28.6,70.6,15.5,21.9,61.8,44.1,69.7,502.3,239.8,25.7,22.9,288.5,44.5,113.4,35.6,15.8,51.4,64.1,15.2,23.1,30.4,80.5,36.6,81.4,679.2,60,66.3,8.3,3,10.5,18.5,164.5,31.9,33,0.7,63.3,40.6,1.9,45.5,7.2,4.8,21.1,6.2,4.1,10.3,16.1,2,4.4,14.9,124.6,2145.7,135.2,281.5,2562.4,329.9,494.7,318.8,1143.3,424.1,187.3,611.4,665.9,146.4,257.4,360.4,1003.6,455.1,6848.2,108.2,611.4,66.3,4.8,69.4,178,164.5,7.2,27.4,6.2,3,2145.7,232.2,423.4
1992 Mar,697.3,72.3,904.7,105.5,113.2,403.8,180.4,84.3,264.7,242.1,52.9,92.7,171,420,2591.3,593,29.3,687.3,117.3,116.4,317.2,41.4,153.1,166,79.6,57.9,221,116.5,1742.5,381.5,428,68.6,99,37.2,204.8,72.5,36.2,108.7,113.5,27.4,42.5,69.7,190.2,96,1220.2,158.2,74.2,190.1,21.3,88.4,11,33.8,73.7,18.8,22.1,67.1,43.3,74.2,527.4,236,27.2,22.9,286,52.6,129.8,39.3,15.9,55.3,68.7,15.3,25.1,29.7,83.8,38.3,85.5,709.1,59.1,65.8,8.8,3.4,10.2,18.9,170,33.8,35,0.7,67.4,41,1.9,46.2,7.6,5.3,22.7,7.3,5.1,12.4,16.8,2.6,5.5,17.9,136.7,2199.8,145.4,297.9,2643.1,339.3,512.3,347.9,1199.5,447.9,197.6,645.5,701.5,149.8,272.9,365.3,1038.9,484.1,7164.6,113.2,645.5,65.8,5.3,79.6,180.4,170,7.6,27.4,7.3,3.4,2199.8,242.1,420
1992 Apr,720.2,73.8,929.1,114.1,108,403.9,205.7,88.5,294.1,286.9,52.4,96,167.5,414.6,2679.8,598.3,29,693,113.1,118.4,319.9,45.9,177.3,203.8,84.5,55.7,219.9,116.8,1809.5,391.2,437.7,70.7,92.5,36.4,199.7,80.7,37.6,118.3,129.4,26.9,44.3,69,186.5,99.4,1248.4,162.6,76.5,195.5,28.6,93.4,11.9,36.1,86.5,19.8,23.1,68.5,43.8,76.5,556.5,248.4,28,23,299.3,55.8,129.4,43.5,18.5,62,80.7,17.4,26.8,33.4,92.3,36.6,85.8,749.5,62,69.1,9.3,3.5,10.6,19.1,181.3,34.7,35.9,0.9,70.8,42.1,2.2,47.4,8.5,5.3,24,7.4,5.1,12.5,20.7,2.5,5.2,15.9,139.8,2259.5,148.2,299.3,2707.1,354.8,501.9,350,1206.7,509.8,211.8,721.6,831.4,152.2,285.9,363.5,1036.8,480.6,7435.5,108,721.6,69.1,5.3,84.5,205.7,181.3,8.5,26.9,7.4,3.5,2259.5,286.9,414.6
1992 May,713,69.7,920.4,116.8,98.2,404.4,225.2,93.4,318.6,308,52.8,92.4,173.2,414.2,2723.2,599.8,27,693.8,120,108.9,323,47.8,183.5,203.8,88.9,56.9,228.6,117.2,1826.6,390.6,437.8,70.9,102.1,35.2,208.1,86.9,40.6,127.4,140.7,27.6,43.1,72.5,191.5,97.8,1280.5,164.3,69.6,194.1,28.2,96.8,12,38.1,91.3,20.4,22,67.4,41,69.6,557.2,249.6,26.7,23.4,299.7,59.5,134.7,49.7,18.3,68,88.5,17.1,27.6,31.9,88.3,37.1,84.7,763.9,61.5,68.3,9.9,3.7,11.2,19.8,182.6,35.5,36.7,0.9,73.9,41.4,2.1,46.8,8,5.3,24.3,7.6,5.3,12.8,22.1,2.4,5.2,16.6,143.5,2255.7,138.1,303.7,2697.5,365.5,533.3,329.6,1228.4,547.9,221.4,769.2,878.6,150.6,287.5,371.5,1048.2,479.2,7551.4,98.2,769.2,68.3,5.3,88.9,225.2,182.6,8,27.6,7.6,3.7,2255.7,308,414.2
1992 Jun,688.4,65.4,883.3,114.3,95.2,399.1,219.1,82.3,301.5,289.7,48.1,99,150.8,387.2,2590.8,570.1,26.1,656.4,113.8,98.3,308.2,41.3,166.6,194.7,90.1,50.4,213,93.1,1708.2,384.8,430.8,80.2,99.5,31.9,211.6,82.1,38.2,120.2,139.1,25.3,42.8,66.2,178.4,100.7,1259.9,154.9,64.3,184,24.6,88.5,11.6,35.4,80.8,23,21.1,67.9,35.7,64.3,520.9,234.9,24.7,21.8,281.4,53,130.3,47.6,16.5,64,77.3,14.5,24.5,28.1,80.4,34.4,76.9,710.3,58.2,65.1,10.1,3.7,10.6,17.7,171.2,36.9,38.2,1,78.5,39.7,2.2,45,9.5,5.2,25.2,7.4,4.8,12.2,21.9,2.4,4.7,15.8,140.9,2168,132.2,284.1,2584.2,377.5,514.8,307,1199.3,522.1,198.9,721,826,137.8,293.6,331.2,981.7,438.2,7180.7,95.2,721,65.1,5.2,90.1,219.1,171.2,9.5,25.3,7.4,3.7,2168,289.7,387.2
1992 Jul,738.3,69.4,941.8,120.5,101.4,428.1,220.2,84.2,304.4,271.7,51.1,102.3,160.9,415.6,2694.2,600.9,28.5,692.5,123.1,113.9,335.9,43.1,169.4,184.7,93.2,53,224.4,100,1784.9,417.7,468.1,73.8,108.1,30.5,212.4,84.6,37.5,122,131.2,26.6,45.9,68.5,189.1,105.8,1306.4,160.6,64.7,189.9,28.1,97.7,11.4,36.1,83.2,24.6,21.7,71.9,36.5,64.7,543.6,253.3,26.4,22.9,302.5,59.1,138.9,46.9,16.4,63.3,74.9,14.9,26.5,29.4,84.2,35.4,82,745.8,63.6,70.8,11.7,3.7,11.2,18.4,182.9,40,41.4,1.1,86.1,42.3,1.8,47.5,8.8,5.2,25.5,7.4,5,12.4,19.9,2.4,5.1,16.7,143,2316.8,139.3,298.6,2754.7,387.3,558.3,333.4,1278.9,527.8,201.7,729.6,788.2,144.3,307.3,349.2,1044.4,449.3,7487,101.4,729.6,70.8,5.2,93.2,220.2,182.9,8.8,26.6,7.4,3.7,2316.8,271.7,415.6
1992 Aug,721.4,70.8,927.1,111.4,93.5,388,174.5,79.6,254.1,241.3,49.8,95.6,164.5,410.2,2548.2,578.4,27,666.4,116.5,102.7,314.5,38.6,146.4,171.1,89.9,50.9,215.4,97.3,1687.2,400.6,448.1,77.9,97.3,31.6,206.8,73,35,108.1,124.7,25.2,46.7,66.7,185.8,106.2,1250.3,151.7,63.3,181,26.2,90.9,10.6,33.1,77.9,23,20.9,68.3,36.3,63.3,514.5,243,26.2,22.6,291.8,54.7,133.2,46.2,16.4,62.6,69.3,14.8,26.3,29.7,83.9,35.8,82.9,723.7,60.9,68,10.5,3.5,11.3,19.5,173.8,39.1,40.5,1.1,81.9,42.4,2.1,47.8,8.1,5.3,24.7,6.3,4.7,10.9,18.2,2.4,5.2,16.9,139.8,2237.4,140.1,293,2670.5,373.8,508.4,312.5,1194.8,445,188.8,633.8,723.6,139.5,296.7,347.9,1021.1,446.7,7119.3,93.5,633.8,68,5.3,89.9,174.5,173.8,8.1,25.2,6.3,3.5,2237.4,241.3,410.2
1992 Sep,714.2,72,918.9,122.7,112,424.6,175.8,89.6,265.4,284.3,55.2,110.9,173.6,429.9,2648.4,575.4,28.7,665.1,125.6,110.6,323.8,41.7,152,190,89.1,57.4,229.5,104.1,1750.9,391.8,441.2,75.4,101.4,35.4,212.2,79.9,39.3,119.2,144.4,28.4,54.4,70.9,198.5,115.9,1308.7,152.2,63.3,181.9,27.7,92.9,12.1,33.9,84.5,23.3,24.3,72.6,35,63.3,529,244.7,27.8,23.1,295.6,62,145.1,50.8,18,68.8,73.8,17.4,24.1,32.2,90.9,37.2,89.7,763.9,66.9,73.7,10.2,4.1,9.9,18.3,177,38.2,39.5,1,81.1,44.4,1.8,49.7,7.6,5.8,25.1,6.2,5,11.2,20.4,2.6,5.6,18.4,147,2227.8,144.3,293.4,2665.6,372.1,536.1,352.4,1260.6,458.7,209.7,668.4,819.8,159,314.6,374.4,1077.5,464.6,7406,112,668.4,73.7,5.8,89.1,175.8,177,7.6,28.4,6.2,4.1,2227.8,284.3,429.9
1992 Oct,757.5,77,972.9,128.6,118.9,446.2,197.9,96.1,294,307.6,57.9,106.2,182.7,435.6,2780.7,632.2,30.8,726.9,130.6,140.9,372.3,48.7,179.4,208.4,92.5,64.3,244.9,106.2,1924.3,420.8,471.8,85.3,108.2,40.3,233.8,83.9,41.3,125.2,153.1,31.2,57.1,77.8,207.7,115.5,1387.6,164.6,65.3,196.4,31.6,98.4,13,37.2,97,24,24.6,74.4,36.3,65.3,568.7,260.9,30.2,25.2,316.4,66.4,165.4,58.7,20.9,79.5,90.5,19.4,25.8,35.9,99.7,42,103.2,854.7,73,80,10,5,10.6,19.6,190.9,39.6,40.9,0.9,82.7,47.4,2,53.1,7.8,6.4,25.2,7.8,5.8,13.6,22.6,2.7,6.1,18.5,156.4,2396.1,155.1,307.3,2858.5,410.9,560.5,408.2,1379.7,517.9,230,747.9,902.5,173.5,319.2,403.3,1121.8,477.8,7946.1,118.9,747.9,80,6.4,92.5,197.9,190.9,7.8,31.2,7.8,5,2396.1,307.6,435.6
1992 Nov,716.2,77.8,928.9,130.4,125.7,457.5,199.1,100.6,299.8,336.5,61.4,109.8,196.9,459.9,2812,586,29.7,678.2,130.7,131.4,358.8,46.6,168,227.1,96.9,66.5,254,107.8,1881.5,396.1,444.2,77.2,112,47.7,236.8,78.7,43.5,122.2,163.6,35,57.6,87.1,225.1,112.9,1383.9,154.4,66.6,185.2,33.7,100.5,12.2,35.1,99.7,24.3,23.9,72.6,36.4,66.6,559.8,247.8,29.1,24,300.9,67.7,161.3,56.3,20.4,76.7,90.7,19.5,24.8,37.1,100.2,40,95.5,825.3,67.4,74.1,11.3,4.3,10.6,18.6,189.9,36,37.2,0.9,78.7,45.6,2.5,51.8,7.9,6.7,26,7.3,5.3,12.6,23.8,2.5,5.7,18.6,155.9,2249.5,153.9,297.2,2700.6,396.8,571.5,413.9,1382.2,501.2,232.8,734,968.6,179.7,327.2,427.7,1169.8,474,7887,125.7,734,74.1,6.7,96.9,199.1,189.9,7.9,35,7.3,4.3,2249.5,336.5,459.9
1992 Dec,832.8,112.3,1098.9,151.4,154.7,599.3,271.1,132.7,403.8,583.9,80.3,130.8,255.5,581.3,3644.5,684,51.8,812.2,196.9,182.4,489.9,75.4,254.5,392.6,111.1,107.6,351.9,129.8,2535.2,458.8,514.9,89.7,160.9,61.8,312.4,118.6,69.6,188.2,268.7,58.3,68.9,139.2,327.3,113.5,1813.6,189.5,68.3,237.1,46,131,18.5,48.8,163.4,29.6,37.1,106.5,37.4,68.3,755,289.6,48.4,28.2,366.1,86.2,192.9,84.4,30.7,115.1,153.5,27.1,29.7,53.9,133.4,41.4,106.6,1067.6,80.9,89.9,15.9,6.3,11.7,21.1,256.4,41.5,43.1,1.3,97.8,51.6,3.6,59.2,11.6,11.3,36.1,11.6,8.2,19.7,42.4,3.5,8.9,27.1,209.5,2628.6,245.4,347.4,3221.5,457.8,821.4,537.9,1817.1,719.2,341.1,1060.3,1650.9,263.7,387.6,618,1584.1,506,10379.6,154.7,1060.3,89.9,11.3,111.1,271.1,256.4,11.6,58.3,11.6,6.3,2628.6,583.9,581.3
1993 Jan,734.9,81.1,946.3,110.5,100.7,407.2,173.3,86.2,259.5,252.4,48.4,101.7,156.1,395.9,2564.7,616.7,28.3,710.7,129.7,135.6,365,48.4,155.9,180.9,86.5,56.9,228.9,118.4,1848.8,413.1,463.3,69.9,101.4,48.4,219.7,76.3,42.4,118.7,131.3,30.6,47.7,76.1,198.8,115.2,1328.7,163.4,63.8,194.6,30.9,94.2,12.5,33,79.4,20.7,24,71.1,33.8,63.8,536.2,250.2,30.1,24.9,305.2,61.7,146.6,49.4,17.6,67,76.8,15.5,21.2,29.2,82.9,39.9,95,773.5,71.1,78.5,10.4,4.1,11.6,20,187.6,36.9,38,0.7,73.4,46.7,2.2,52.6,7.8,5.5,22.9,6.3,5.1,11.5,18.9,2.3,4.9,16.2,143,2333,156.6,299.6,2789.1,367.8,545.1,379.8,1292.7,447.7,216,663.8,762.1,150.9,289.9,357,1030.4,478.3,7455.9,100.7,663.8,78.5,5.5,86.5,173.3,187.6,7.8,30.6,6.3,4.1,2333,252.4,395.9
1993 Feb,710.8,69.3,902.1,107.6,102.8,386.9,151,72.9,223.9,219.5,45.1,96.3,152.6,386.5,2408.1,569,26.5,655.3,114.9,119.3,322.5,37.1,131.5,147.3,73.5,55.3,211,102.7,1649.7,384.3,429.8,65,94.3,44.8,204.1,64.5,34.4,98.9,108.1,26.5,43.3,69.5,183.9,96.8,1191.3,150,60.4,178.8,25.3,84.4,10.2,27.8,69.5,18.1,21.9,63.7,33.9,60.4,484.5,235.1,27.6,23.9,286.6,56.9,135.1,43.3,15.8,59.1,62.7,15.1,19.9,29.5,83.9,38.3,90.7,718.1,65.6,72.5,10.3,3.6,10.5,18.3,174.6,35.2,36.2,0.6,70.7,43.6,2,49.2,7.1,4.4,21.2,5.9,4.4,10.3,17,2.2,4.8,16.7,135.9,2193.6,138.6,278.4,2610.6,339.1,497.8,353.5,1190.4,390,178.3,568.3,643,136.7,262.3,342.6,982.5,425.1,6833,102.8,568.3,72.5,4.4,73.5,151,174.6,7.1,26.5,5.9,3.6,2193.6,219.5,386.5
1993 Mar,754.8,69.1,949.8,118.9,113.5,430.8,167.5,81,248.5,258.6,48.9,112.9,162,438.1,2607,611,28.5,701.9,132.3,145.9,374.5,40.7,151.6,179.2,90.9,58.3,237.9,104.4,1836.2,416.8,468,83.7,101.7,45,230.3,73,37.1,110.1,119.6,28.1,46.7,71.7,192.3,105,1300.3,171.1,66.4,202.2,26,93.8,12.2,32.9,77.7,21.6,25.3,77.1,37,66.4,550.2,251.7,30.1,24.4,306.1,67,154.1,44.3,17.2,61.4,75.7,16.8,23,31.7,91.4,39.6,99.1,787.8,67.1,74.4,10.5,4.4,11.6,19,182.6,38.8,40,0.8,78.4,47.2,2.3,53.4,9.7,5.1,25.6,7.5,5.3,12.8,20.4,2.6,5.5,19.8,154.8,2358.5,144,293.4,2795.8,390,561.4,395.2,1346.6,437.1,197.4,634.5,754.1,151.3,309.3,365.2,1096.6,434.6,7497.4,113.5,634.5,74.4,5.1,90.9,167.5,182.6,9.7,28.1,7.5,4.4,2358.5,258.6,438.1
1993 Apr,755.9,75.6,962.1,110.5,99.2,391.2,178.7,79.1,257.9,282.4,45.7,112.8,151.5,407.9,2583.9,621.5,28.1,712.5,127.2,154.9,378.4,42.3,160.4,203,92.5,55.9,232.9,105,1876.9,418.2,468.7,67.3,98.5,38.1,203.8,78.9,38.7,117.6,134.3,28.4,44.9,74.4,190.1,100.6,1292.1,173.8,62.2,206.8,24,86.9,12.9,33.7,86.7,23.4,26.4,79.1,34.7,62.2,555.3,256.9,31.6,24.9,313.4,64.6,151,48.6,17.9,66.5,85.5,16.7,23.3,31.4,89,39.7,99.2,804.7,68.2,75.7,10.7,4.7,11.6,18.7,191.3,38.6,39.9,0.9,79,47.1,2.7,53.7,11.3,5.2,25.5,8.1,5.4,13.5,22.3,2.9,5.8,19.6,156.4,2380.2,154.3,298.3,2832.7,359.8,532.1,382.7,1274.5,467.5,200.6,668,840.7,150.6,312.3,356.8,1061.8,438,7539.8,99.2,668,75.7,5.2,92.5,178.7,191.3,11.3,28.4,8.1,4.7,2380.2,282.4,407.9
